track_id,track_name,artist_name,cosine_dist_mod2,predicted_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_opm acoustic_prob,predicted_opm dance_prob,predicted_opm jazz_prob,predicted_opm rap_prob,predicted_opm reggae_prob,predicted_opm rock_prob
3Z5VoFXPMssg3AIZeTCxL1,Pagdating Ng Pasko,Jose Mari Chan,0.05292914140382632,opm rock,0.519,0.434,0.5875454325175674,0.0274,0.574,0.0,0.163,0.635,0.5291462588578575,0.1377775999591759,0.0369022978269427,0.30182159804313,0.0294417886315944,0.0367422543992532,0.4573144611399035
4LBCCdHfmHm9NwerX6hvrz,Magpahinga,Ben&Ben,0.053140876935106385,opm acoustic,0.405,0.335,0.6468136661012843,0.0284,0.96,0.000152,0.191,0.343,0.4709253855773239,0.5737527908091712,0.029395271153672,0.1865648781803582,0.0494781889418444,0.0088862705086023,0.151922600406352
4IeuTj1pEHuL9vJSiEqEfR,Ligaya,mrld,0.05397375825296358,opm rock,0.458,0.533,0.8159922461836685,0.0381,0.447,0.0,0.114,0.343,0.6467147769904127,0.2045660560441206,0.025529331889593,0.089035578493844,0.0491804143585497,0.0237161963700296,0.6079724228438629
3sJKnpDvliJ9OH4cORjatB,Ligaya,mrld,0.05397375825296358,opm rock,0.458,0.533,0.8159922461836685,0.0381,0.447,0.0,0.114,0.343,0.6467147769904127,0.2045660560441206,0.025529331889593,0.089035578493844,0.0491804143585497,0.0237161963700296,0.6079724228438629
7178ubXeY1sFOqdNkKrUwb,Pagtingin,Ben&Ben,0.05414447143333534,opm jazz,0.669,0.42,0.6601889992730797,0.0253,0.506,0.0,0.404,0.523,0.2899059503959984,0.2656903249766613,0.0183958402571,0.2698341397737666,0.0628745015615461,0.0178710358328366,0.3653341575980894
22AZDYG6qrjMFg0ceeL9X6,Paalam,Moira Dela Torre,0.05436567621246946,opm acoustic,0.292,0.308,0.7039011388417737,0.0305,0.671,2.22e-06,0.102,0.198,0.3122980929553981,0.486139556367191,0.0388876909704883,0.0934791911311967,0.0587547542009927,0.0074227777541829,0.3153160295759483
6D9DwqiHiMKmy2V7HvN6zs,Paalam,Moira Dela Torre,0.05436567621246946,opm acoustic,0.292,0.308,0.7039011388417737,0.0305,0.671,2.22e-06,0.102,0.198,0.3122980929553981,0.486139556367191,0.0388876909704883,0.0934791911311967,0.0587547542009927,0.0074227777541829,0.3153160295759483
5QVuf1MpdzFtFoJGwcKosa,Stay - On the Wings of Love Teleserye Theme,Daryl Ong,0.05442067029503961,opm acoustic,0.562,0.281,0.6432759874000485,0.0296,0.841,0.0,0.112,0.306,0.269793403501459,0.5798886808833936,0.0297584865633477,0.1884609178944221,0.0346607816067493,0.0146764282901571,0.1525547047619296
7vWHppvllFJXdXf0xplZum,Your Universe,Rico Blanco,0.05453633938504532,opm rock,0.445,0.573,0.7161618609159196,0.0343,0.638,6.69e-06,0.114,0.503,0.8170526781992499,0.1315989164157115,0.0428672880911505,0.163655595556963,0.0405875935101711,0.0409604383826918,0.5803301680433117
0QQoU68nnBRWJqr9ak3mnS,MAPA (Band Version),SB19,0.05480142518414599,opm rock,0.552,0.394,0.5477586624666828,0.0326,0.419,0.0,0.387,0.487,0.4974533659858274,0.2004805799335514,0.0191844055080078,0.1983600189682484,0.0406952326150186,0.0175579373393645,0.5237218256358092
5ddSry66y3GorJF4P59a2p,Tuloy Na Tuloy Pa Rin Ang Pasko,Ben&Ben,0.05490415134944737,opm jazz,0.75,0.401,0.6301429609886117,0.0436,0.54,3.52e-06,0.328,0.621,0.439486504793664,0.2151780429175013,0.0177890266541305,0.3480952393539483,0.1691295077611085,0.0334086523000972,0.2163995310132136
0GHR9XDrf3j7OI9GWy4915,Uuwian,Emman,0.05497996283490081,opm acoustic,0.599,0.364,0.3872062030530652,0.0379,0.288,0.0346,0.1,0.106,0.4524215819091288,0.5331741676217637,0.0070147812036118,0.0666986139672084,0.1733862908740634,0.0163314138950674,0.203394732438285
6CHpr3pY2MbJ5y1076UDnI,The Day You Said Goodnight - Acoustic Version,Hale,0.055029614265332705,opm acoustic,0.424,0.221,0.6206929973346257,0.0351,0.882,0.0,0.134,0.299,0.4912593789078783,0.6201424347676852,0.0259046361789314,0.1496082001122313,0.0432104394440249,0.0069861431887883,0.1541481463083387
3VcVQmMivq2ISfKUmIuvMK,Rainbow,South Border,0.05509002445718647,opm acoustic,0.66,0.224,0.4197237702931912,0.0307,0.425,2.02e-06,0.101,0.382,0.244066538140892,0.5652808149817847,0.0173677447068413,0.0873533246603284,0.0475616841967316,0.0095721345295479,0.272864296924766
0sNZsYY8LSCCM4tC2y0zR1,Binhi,Arthur Nery,0.055379972055417004,opm acoustic,0.545,0.309,0.5743639447540587,0.0313,0.961,0.000733,0.189,0.232,0.4769500312630262,0.5506789966623945,0.0249699488043473,0.2561265422892972,0.060060569711797,0.0171320478262458,0.0910318947059181
7tYjXd42SzEhrWEFQeZxNm,Simula Pa Nung Una,Patch Quiwa,0.0556200019958103,opm acoustic,0.571,0.143,0.6485582747758664,0.0381,0.885,0.0,0.119,0.487,0.3711051479783244,0.5510797552360042,0.0324388907239467,0.1100240423114429,0.0287219973062456,0.0234205522856581,0.2543147621367023
6VeOvyaMBynIqMSY5uZpfx,Gusto Kita,Angeline Quinto,0.0556799269620698,opm acoustic,0.461,0.474,0.7079234310637267,0.0347,0.594,0.0,0.0976,0.276,0.1382216548561901,0.4436615195312337,0.028896383085896,0.1007672787329914,0.0453126814987641,0.0156849688265897,0.3656771683245249
6k3b9NQnivP9wUhA7PgbOU,To Love Again,Daryl Ong,0.055809004250114036,opm acoustic,0.299,0.36,0.7682093530409497,0.0287,0.806,0.0,0.114,0.19,0.5833420175072948,0.6021726805251055,0.0377387454978126,0.1039601242760316,0.056497991660937,0.0050397040500219,0.1945907539900913
32FQqB67FkHkFSeXnuSYV0,"All Tonight - From ""Exes Baggage""",Midnight Meetings,0.05669130825410973,opm acoustic,0.498,0.392,0.5526532590259269,0.0423,0.539,4.54e-06,0.0937,0.164,0.178928720300125,0.5950842264240234,0.0159596514514581,0.1129818133104717,0.0688949122224431,0.0111540566907677,0.195925339900836
46Ga2kf5pfMcFINTIx0kXI,rainbow,Gatton,0.05696444687476154,opm acoustic,0.704,0.146,0.4210322267991278,0.0433,0.898,0.0,0.116,0.521,0.5434360671112963,0.5443398307292694,0.0255017580528817,0.1083434062859597,0.0329458971715412,0.0339735760478499,0.254895531712498
2aw9gph33z3qCtAD6pmTPx,Lagi,Skusta Clee,0.05760507331176079,opm jazz,0.595,0.34,0.6965834746789435,0.0279,0.895,0.0,0.112,0.448,0.2895151625677366,0.3718178203969627,0.0312618480621509,0.3663784114843093,0.0392342868969055,0.0281183518030662,0.1631892813566054
6wAT9x3dx1N99gXXvds56Q,Last Christmas,Drei Rana,0.05771007735345912,opm jazz,0.686,0.285,0.5415556094015023,0.0291,0.689,0.0,0.129,0.672,0.3481724155898291,0.2591336289698716,0.0292925428881028,0.2980154162882186,0.0398749360931614,0.0490221872889473,0.3246612884716984
4VKFCHzpzKk4c40bkYhCkX,Lowkey,Matthaios,0.0579302548123205,opm jazz,0.684,0.392,0.46135207172280107,0.0736,0.802,0.0,0.126,0.396,0.5826320862859524,0.2323710681656426,0.0221995427094177,0.3887193312546884,0.2312499800096019,0.0471848006374036,0.078275277223246
61sJQh19AcTBrX7P8LWLi0,Passenger Seat (Acoustic),Stephen Speaks,0.05800782462671483,opm jazz,0.549,0.437,0.6516598013084566,0.0313,0.683,1.53e-05,0.224,0.688,0.6712041475614839,0.1319643346562128,0.0439023392426499,0.4142246120123812,0.0346460779175409,0.0568405328410462,0.3184221033301687
1mZuPFi2iOM4fcl3hdwOmt,I'll Never Love This Way Again,Jona,0.05815262230308238,opm acoustic,0.326,0.249,0.5513448025199903,0.0351,0.792,4.15e-06,0.148,0.186,0.5264237703209671,0.5911484653203974,0.0279996292162867,0.1382336518174454,0.0635394298487325,0.0045575974270036,0.174521226370134
6KfGuMyhHwuQtMSBvQ02pI,Paubaya,Moira Dela Torre,0.058334888296274645,opm acoustic,0.373,0.245,0.4670220499151927,0.0354,0.766,0.000365,0.0768,0.174,0.4984433618174239,0.6028723677401763,0.0257481118391071,0.1472113979753886,0.0526684140648338,0.0051342145398589,0.1663654938406351
1NUw61RX4Wtmxw7CLiP4kP,Paubaya,Moira Dela Torre,0.058334888296274645,opm acoustic,0.373,0.245,0.4670220499151927,0.0354,0.766,0.000365,0.0768,0.174,0.4984433618174239,0.6028723677401763,0.0257481118391071,0.1472113979753886,0.0526684140648338,0.0051342145398589,0.1663654938406351
2ZiNCGDMapQzMtnPRVOKZI,Di Makatulog,SUD,0.05833603751279626,opm rock,0.505,0.393,0.5651078265083597,0.027,0.257,5.1e-05,0.101,0.262,0.6205710712796999,0.2659813893849337,0.0132585990883441,0.0851428292631222,0.0539012244881227,0.0145495909948016,0.5671663667806753
1wizf5O3ngQkyEIVlzTgW9,Ilang Tulog Na Lang,Ben&Ben,0.0584862084119836,opm jazz,0.695,0.381,0.7366610128422584,0.0311,0.862,0.0,0.128,0.468,0.374107701125469,0.2833900566339872,0.0255812133453997,0.4705930072404441,0.0600495398860579,0.0361446398936587,0.1242415430004524
22l6ZMCgWB1wfd1GOBe3wm,Ikaw,Yeng Constantino,0.05918558706768651,opm acoustic,0.654,0.336,0.7209595347710201,0.0307,0.575,0.0,0.0784,0.105,0.4525909233013756,0.744944692193253,0.0118874565784507,0.0669588068833129,0.0625155074736407,0.0196308768084279,0.0940626600629148
4SN0eYjvqBmElFQxP0Inys,Sundo,Moira Dela Torre,0.05960319825599725,opm rock,0.355,0.367,0.728858735158711,0.0309,0.387,2.01e-06,0.0794,0.188,0.576359941642351,0.279827712767829,0.0213988002519519,0.0863795399459435,0.0469665831300043,0.0122927769627831,0.5531345869414881
6xQs6y6CpDqK9VKCktApEL,Hiling,Mark Carpio,0.06011975118438195,opm acoustic,0.58,0.244,0.5897746547128665,0.0361,0.808,0.0,0.092,0.385,0.2057041996665277,0.5358370022253673,0.0320944144258282,0.1862572401831521,0.0382062547193439,0.0177534238501328,0.1898516645961752
1qM28mBWvmZmVKGbZz028D,Pagitan,Moira Dela Torre,0.06016362381782869,opm acoustic,0.539,0.244,0.4728374121637994,0.0459,0.949,0.0,0.12,0.584,0.4850653918299291,0.3754560562452645,0.0333137480245888,0.2674373447818696,0.0467221218915183,0.0347591061078535,0.2423116229489051
6C2nrsOlb3jOUGcJAmPrTA,Tell Me Where It Hurts,MYMP,0.06083561607054633,opm jazz,0.726,0.542,0.6850012115338019,0.042,0.702,0.0,0.0962,0.396,0.2543051792413505,0.2288141663731545,0.0234158339681147,0.3635492023038779,0.1971804796117577,0.0380409338290845,0.1489993839140103
72i1Mv68WTNNRYjEbJOkxC,Favorite Vice,Arthur Nery,0.061029053302876335,opm acoustic,0.672,0.316,0.5707778047007512,0.0792,0.713,1.95e-05,0.12,0.33,0.2632672467694873,0.3202258067201696,0.0223956781175229,0.247970117804046,0.2871935629409449,0.0347138577229256,0.0875009766943908
0cMcFcm3YvB8o1yKkYNv0a,"Malay Mo, Tayo",TJ Monterde,0.06162222129346839,opm acoustic,0.55,0.205,0.5018173007026897,0.0292,0.922,0.00773,0.0816,0.261,0.4899697790746145,0.6159674561587409,0.0245864942163755,0.1847995509388526,0.0318114383545642,0.0125134360666537,0.1303216242648129
3JwOoXNE5S1j4vz9iSL37S,Mary's Boy Child,Jose Mari Chan,0.06250896872885559,opm acoustic,0.583,0.297,0.31984492367337053,0.0301,0.834,5.77e-06,0.232,0.459,0.3636020216756982,0.4214658873468832,0.0347719379992902,0.2770625629855384,0.0370549810355263,0.024427349065508,0.2052172815672534
7gZ3kWNtIxFgxjsm5OTVMB,214,Rivermaya,0.06261466017693607,opm acoustic,0.537,0.561,0.7330264114368791,0.0297,0.423,1.64e-06,0.134,0.242,0.1797102959566485,0.3879719819509264,0.0183854429353253,0.0605527537197411,0.0569048624527852,0.0220420948552719,0.4541428640859495
4uyp73pmsVkogpZfKSLdyh,Tagpuan,Moira Dela Torre,0.06261949593835181,opm acoustic,0.492,0.118,0.6428882965834747,0.0378,0.864,0.0,0.07,0.234,0.5517598478532721,0.6327940633282338,0.0226887593147968,0.1397910416550949,0.0305968286296408,0.0080246659377066,0.1661046411345275
1EEsKj8lQKZwaFXJ5GFsdk,War,Ben&Ben,0.06304351568048572,opm acoustic,0.652,0.266,0.5153380179307003,0.0264,0.874,0.00523,0.0974,0.28,0.2765149541475614,0.5811096321913841,0.0286385892691134,0.1921798421432956,0.0369943041552087,0.0233449334617167,0.1377326987792812
77iVPjxBy9Q3GgOxVE1UUA,"Halik Sa Hangin - From ""The Killer Bride""",KZ Tandingan,0.0635819132679375,opm jazz,0.505,0.552,0.518536467167434,0.0973,0.623,5.24e-05,0.327,0.407,0.6443374843684869,0.0949276132954481,0.022842519508081,0.3230391648587949,0.2740582557345808,0.0399369420347073,0.2451955045683872
6BxJLJw228OY5BFerPGl7z,Dahan,December Avenue,0.06423780979947824,opm rock,0.516,0.529,0.7507148049430579,0.0257,0.318,0.0,0.198,0.295,0.517370518966236,0.2278574553083591,0.0161416858685667,0.0624105329877311,0.0486863288314498,0.0211616689737094,0.6237423280301836
0pzEVarX9S2ZFYZFhefZhU,Foolish Heart,Nina,0.06436463806998372,opm acoustic,0.662,0.227,0.4898958080930459,0.0274,0.525,0.0,0.112,0.318,0.230415016673614,0.6731882187803114,0.017993929545436,0.0682974513853853,0.0374142620373465,0.0081017638337551,0.1950043744177651
1ycpU8beNm9bXKvy7s25Jl,Gitara,Parokya Ni Edgar,0.06499175003106805,opm jazz,0.768,0.312,0.6696874242791374,0.034,0.865,1.09e-05,0.0963,0.633,0.4098778136723634,0.2541599433599337,0.0218312555626769,0.4466723390617264,0.0632097153303275,0.0438353699870658,0.1702913766982694
2do8RHXBj4CxG3n08KHBWZ,"241 (From the movie ""100 Tula Para Kay Stella"")",Janine Teñoso,0.06512089629239437,opm acoustic,0.345,0.246,0.6883450448267507,0.0297,0.846,0.0,0.156,0.17,0.6060467903293039,0.630480685834326,0.0241374896336931,0.1532599248709835,0.0544420082257126,0.0038941440436089,0.1337857473916756
2Gh039ZAfydrM5IjiGlvEj,Akala,Marion Aunor,0.06535922785701576,opm acoustic,0.502,0.185,0.516791858492852,0.0635,0.864,0.0,0.105,0.185,0.485267298874531,0.5557213204599482,0.0197303374585365,0.2331107723248474,0.091507619308621,0.0114805982310955,0.0884493522169515
6C3SKl8oJbfjfJBANhuQuu,Akala,Marion Aunor,0.06535922785701576,opm acoustic,0.502,0.185,0.516791858492852,0.0635,0.864,0.0,0.105,0.185,0.485267298874531,0.5557213204599482,0.0197303374585365,0.2331107723248474,0.091507619308621,0.0114805982310955,0.0884493522169515
5YGnsANs7t65udKqIwtEGv,Kayumanggi,Ben&Ben,0.06598563137787061,opm acoustic,0.399,0.211,0.5339956384783137,0.0322,0.874,4.54e-05,0.0936,0.306,0.422767298874531,0.6295589294548914,0.0268918687634155,0.1272766295850818,0.0412954321451826,0.0064398129800561,0.1685373270713722
0AZjL7QqObm13VxPA078uz,"Tag-ulan (Original Soundtrack of ""Luck At First Sight"")",Thyro,0.06624777319879338,opm acoustic,0.502,0.317,0.49755270172037797,0.0368,0.802,0.0,0.117,0.497,0.1907761046269278,0.3607522563006629,0.0420685490167973,0.2649816183488458,0.0474447339177348,0.0233231697979205,0.2614296726180385
1p2abSfly8JtPIkwr44i6s,"You Are My Sunshine - From ""Meet Me in St. Gallen""",Moira Dela Torre,0.06695279795823428,opm acoustic,0.484,0.177,0.4729827962200146,0.0331,0.918,2.88e-06,0.206,0.365,0.4392390058357649,0.6133928951135018,0.0255169500083563,0.1434057556838216,0.0310993433510584,0.0105939568050972,0.1759910990381643
0MqkYdGBzHx7lnaFvo7doR,Para Sa Akin,Sitti,0.06739435564199137,opm jazz,0.579,0.408,0.5228010661497456,0.0419,0.916,2.55e-05,0.117,0.465,0.4921842434347644,0.2487480400113688,0.0283456859134504,0.4915666035162831,0.062646188443292,0.0385104783185302,0.1301830037970751
0G5qmu4TsdUH19zdcbI9Ui,Vibe With Me,Matthaios,0.06830932960672553,opm acoustic,0.817,0.297,0.40668766658589767,0.0553,0.722,0.0,0.101,0.443,0.3223543664026678,0.3719923126350735,0.0248167238153608,0.1842786893093715,0.2750655001352939,0.0375613055453673,0.1062854685595321
3OpGUlDmRUXh0NkIYWoIlD,Your Song,Parokya Ni Edgar,0.06841520300360504,opm acoustic,0.636,0.159,0.4346983280833535,0.0549,0.892,0.0,0.112,0.658,0.4508909962484368,0.4114392377076689,0.030563715251291,0.1134288662277619,0.0394194410663513,0.0498352164998296,0.3553135232470972
1ojVx5LnVcBCGYPL7QC5eW,Umaasa,Skusta Clee,0.06875489347828889,opm rock,0.633,0.386,0.5862854373637024,0.0345,0.153,0.0,0.0768,0.316,0.4541540746144227,0.2399953407093682,0.0190965946310627,0.0946745672699705,0.2329214890003871,0.0291801295602903,0.3841318788289211
52op5RbA65JSr7NnWCTWoi,Sugat - feat. Munimuni,Ben&Ben,0.06879632854157547,opm acoustic,0.322,0.333,0.6432275260479768,0.032,0.584,0.00659,0.0907,0.145,0.167478636932055,0.4940303509743091,0.0293405443790173,0.1054059443092823,0.053695662423386,0.0077978214579531,0.3097296764560517
7giTApUAhYGe8wPub2bOBS,Sugat - feat. Munimuni,Ben&Ben,0.06899264291918505,opm acoustic,0.35,0.339,0.6773927792585414,0.0308,0.562,0.00712,0.0876,0.149,0.1636684556065027,0.5155101491028717,0.0257899552260167,0.1006120101738397,0.0458568464208486,0.0079309379161639,0.3043001011602593
3tWw8jEXsPeZh7zZoidKuh,"A Whole New World - From ""Aladdin""",Darren Espanto,0.06935111066625144,opm acoustic,0.446,0.297,0.6843712139568695,0.0293,0.77,0.0,0.104,0.254,0.198748176323468,0.6152518544062555,0.0307304040250436,0.1287444489417833,0.0360570526333056,0.0077465249346574,0.1814697150589546
2PkQeKapTNUjwpKLf8aJlq,Out of My League,Stephen Speaks,0.06947346664858078,opm acoustic,0.57,0.317,0.5830869881269688,0.0285,0.96,0.00659,0.0979,0.4,0.2742288453522301,0.4325494874316367,0.0275978349097798,0.3392844295543687,0.0405000629347838,0.0226662183522759,0.137401966817155
4VoJCUgNmnqG2qF0peDBkw,Out of My League,Stephen Speaks,0.06955678307003954,opm acoustic,0.538,0.315,0.5829900654228254,0.0291,0.96,0.00596,0.0979,0.4,0.2695328782826178,0.4553536818202821,0.0282518360579966,0.3127958706801803,0.0408072545083403,0.0196675110458139,0.1431238458873867
2RzdvVrhZdoa3PyrU0NTLp,Nadarang - Campfire Mix,Kyle Juliano,0.06975876734711883,opm jazz,0.816,0.539,0.6707051126726437,0.0378,0.765,7.78e-06,0.102,0.456,0.4397600562734473,0.1454051362550019,0.0225628145488446,0.4440209205293634,0.2700511127410462,0.0370224259721234,0.0809375899536203
35yw6wTQcItHtyrbCAQV9L,Ako Naman Muna,Angela Ken,0.06990427585618153,opm acoustic,0.713,0.258,0.38071238187545436,0.036,0.823,0.0111,0.0838,0.214,0.3352308253438932,0.5948245548512741,0.0268895456369351,0.1507855010477305,0.0649881062875672,0.0364402282797561,0.1260720638967363
3yLKvQB94z3o2kiaGuqbTP,Huwag Na Huwag Mong Sasabihin,SUD,0.070005748776798,opm acoustic,0.593,0.346,0.579549309425733,0.0363,0.404,0.000686,0.0966,0.17,0.1528957378074198,0.6070441057279798,0.0096877681095837,0.0784454744638493,0.0894934805625992,0.0101654561733543,0.2051637149626332
3CP6W4N2CnsZgejmUprD6v,Teka Lang,Emman,0.07000588740813352,opm acoustic,0.557,0.244,0.4287860431306033,0.0343,0.754,0.0,0.119,0.258,0.2374947894956232,0.6339708596703737,0.0266381645402637,0.1337238861164097,0.0347314358280595,0.0108899933308782,0.1600456605140149
2OqQDFY4MgzkAoAZ67CscA,Sundo,Imago,0.07176690262510943,opm rock,0.493,0.515,0.7528955657862855,0.0232,0.468,1.27e-05,0.0873,0.334,0.1918051792413505,0.2844738045124275,0.0238696571965159,0.0755805988297016,0.0308051053587478,0.0197699460377171,0.5655008880648897
1JhRlvSiWkOk8tlUj43ahm,Malayo Na Tayo,Silent Sanctuary,0.07216763005447469,opm rock,0.461,0.319,0.63009449963654,0.0259,0.38,0.0,0.257,0.438,0.6994385681533971,0.1682393945053822,0.0250822432449554,0.1305644089402177,0.0243378936462644,0.0143993059869184,0.6373767536762617
2JEPz4bH3WNCvjz9rmZrpZ,Pasalubong - feat. Moira Dela Torre,Ben&Ben,0.07229232296776833,opm acoustic,0.375,0.358,0.6569420886842744,0.026,0.582,2.56e-05,0.0647,0.177,0.1381890892038349,0.5522838236883463,0.0266024630587871,0.0844134054989917,0.0339744386450573,0.0078855899908697,0.2948402791179475
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,Unique Salonga,0.07317095056650658,opm acoustic,0.495,0.149,0.6643082141991762,0.0409,0.904,3.77e-05,0.109,0.179,0.4545122967903293,0.6201529943993397,0.0200418550920864,0.1982019522955245,0.0449866765383318,0.0091153184537622,0.1075012032209552
5eFzCfsj3d0yWumdEldZwL,Midnight Sky,Unique Salonga,0.07317095056650658,opm acoustic,0.495,0.149,0.6643082141991762,0.0409,0.904,3.77e-05,0.109,0.179,0.4545122967903293,0.6201529943993397,0.0200418550920864,0.1982019522955245,0.0449866765383318,0.0091153184537622,0.1075012032209552
62WcCjrcvRvRCixFFUPFbl,Love Me Instead,Moira Dela Torre,0.0736701468670754,opm rock,0.639,0.399,0.7141264841289073,0.062,0.32,0.0,0.16,0.651,0.775987390579408,0.1144510766970632,0.0179250330025475,0.2611036049534459,0.0873651102810842,0.0652924327167024,0.4538627423491565
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,Moira Dela Torre,0.0740411635704048,opm acoustic,0.633,0.28,0.5279864308214199,0.0389,0.831,8.83e-05,0.113,0.152,0.2437539078782825,0.5912778109297808,0.0240226273305722,0.1871242768159255,0.0672566454409975,0.0290222896813949,0.1012963498013289
2X5AFygz5SDYlXagyPw8kX,Binibini,Zack Tabudlo,0.07433567236070637,opm acoustic,0.642,0.374,0.5563847831354496,0.032,0.423,1.54e-06,0.435,0.0979,0.5166540746144227,0.6964042181996984,0.0077659995473366,0.0547159331736761,0.1045654932600023,0.0166239299010328,0.1199244259182537
2Uj9aeKOXPx4cgHrcd9401,Midnight Sky,Unique Salonga,0.07436809461728044,opm acoustic,0.496,0.155,0.6595590016961473,0.0454,0.899,3.78e-05,0.123,0.158,0.4471133805752397,0.6037910651406357,0.0195288904070344,0.2160114602382287,0.0547810054612979,0.0098071290417612,0.0960804497110417
6Cdvxn43rU0xffhr7nlNiz,Do You Hear What I Hear?,Jose Mari Chan,0.07441827071260543,opm acoustic,0.552,0.255,0.36709474194330033,0.0295,0.705,2.37e-05,0.443,0.323,0.3197035223009588,0.5947262112574172,0.0296389718310802,0.1240884906017748,0.0305653451685431,0.0104790570349233,0.2105019241062608
3nmRSlzR7xtAo95GjfIahZ,Bibingka,Ben&Ben,0.07444101960776217,opm acoustic,0.356,0.229,0.4895565786285438,0.0328,0.797,0.0,0.112,0.431,1.0,0.4829031244625328,0.0472350374050399,0.0965909723051473,0.0546802868130015,0.0118343689709362,0.3067562100433419
761frfZtZ8I2g70UsjFfBK,I Need You More Today,Caleb Santos,0.0752481855255428,opm rock,0.474,0.522,0.7062757450932882,0.0408,0.36,0.0,0.123,0.448,0.6948663505627345,0.1230903097542778,0.0205371026985212,0.1234585058940035,0.0472866278916397,0.0260781615598213,0.6595492922017365
2Vsetr5viGzrHDkC222PAT,I Need You More Today,Caleb Santos,0.0752481855255428,opm rock,0.474,0.522,0.7062757450932882,0.0408,0.36,0.0,0.123,0.448,0.6948663505627345,0.1230903097542778,0.0205371026985212,0.1234585058940035,0.0472866278916397,0.0260781615598213,0.6595492922017365
56tHtM32VRHbdtB5YVwJKr,Munting Paraiso,Lo ki,0.0753646758405826,opm jazz,0.48,0.405,0.5651078265083597,0.106,0.491,0.00481,0.143,0.566,0.4695250625260525,0.0710175577116491,0.0239356119212657,0.3691972373552648,0.2355179854173841,0.0333988851540855,0.2669327224403509
2ctqjxISMsrkCg7YdGkECu,Normalan,Shanti Dope,0.07565352616903653,opm rap,0.765,0.438,0.4715774170099346,0.0558,0.524,1.54e-05,0.194,0.506,0.4134079303876615,0.1942907784747317,0.0162326023389556,0.2453674236988778,0.3991581934041416,0.0226666663911527,0.1222843356921412
2E9xsudYVeGHnfrYqHFFaQ,Synesthesia (Bonus Track),Mayonnaise,0.07569864447809582,opm acoustic,0.292,0.397,0.6264114368790891,0.0346,0.755,0.0,0.28,0.187,0.234166579824927,0.5429257718600967,0.0427308427347577,0.0997318112699188,0.064412018960508,0.006366212251724,0.2438333429229948
2M0rq3xC7x6dGwNdx0Thka,Marco's Theme - Saglit,Moira Dela Torre,0.07573826809127071,opm acoustic,0.44,0.148,0.48306275745093297,0.0343,0.949,6.13e-05,0.119,0.374,0.5241311483951646,0.647087239760332,0.0216296145876789,0.1200005546512384,0.0321481282077787,0.0087199644132001,0.1704144983797718
7q85CemkAv4pfW8wM1p9ev,Hiling,Jake Zyrus,0.07588257839506274,opm acoustic,0.419,0.288,0.6154591713108796,0.0314,0.802,0.0,0.115,0.361,0.1372772509378907,0.5357907775313658,0.0384719617479638,0.137372274259432,0.0424834228699769,0.0100115246420113,0.2358700389492501
2PTzfXh5Ut3hjRrWGyafz6,Passenger Seat,Stephen Speaks,0.0760683042253485,opm jazz,0.523,0.554,0.7022534528713352,0.0303,0.749,3.29e-06,0.323,0.769,0.6672115985827429,0.0675896975351949,0.0554310278847831,0.4230033652354192,0.0280449290562313,0.0826488963488569,0.3432820839395142
0i1L1kVFgXmxx4oOJ8gnCf,Iba (ft. Moira Dela Torre),Zack Tabudlo,0.07621899566119095,opm rock,0.563,0.799,0.8474921250302883,0.0358,0.529,0.000241,0.28,0.469,0.582970769070446,0.0727932565312121,0.0361150216776931,0.0982836725035049,0.0519651485442854,0.0808819060787592,0.6599609946645458
0Jn03ZRq6uRAKSiqmXQcai,Give Me Your Heart for Christmas,Jose Mari Chan,0.07673106901993154,opm acoustic,0.303,0.303,0.4189968500121154,0.0317,0.901,0.0,0.232,0.288,0.5916202063359732,0.6257441483208239,0.0309644711765529,0.1064473398465791,0.0592210188078878,0.0046186363643969,0.1730043854837593
6MrDG2mrajvQqZBavSJbP6,Sometimes Love Just Ain't Enough,Charice,0.07685024113966599,opm acoustic,0.414,0.26,0.5489217349164043,0.035,0.737,0.0,0.0828,0.17,0.215675802417674,0.6194649467410199,0.024735799956507,0.1423999630109717,0.045093011528945,0.0059957457082685,0.1623105330542879
663vZfMh88Uo2bfTx6wiE4,Pelikula,Janine Teñoso,0.07705399541523494,opm acoustic,0.676,0.259,0.4826750666343591,0.0598,0.801,2.36e-05,0.115,0.314,0.1595261046269279,0.4969579035280849,0.0266549133192787,0.2125324901422216,0.1145200748603406,0.0331678879889708,0.1161667301611033
5CHxZuUwZqeK7WU4fAQ0ub,Pelikula,Janine Teñoso,0.07705399541523494,opm acoustic,0.676,0.259,0.4826750666343591,0.0598,0.801,2.36e-05,0.115,0.314,0.1595261046269279,0.4969579035280849,0.0266549133192787,0.2125324901422216,0.1145200748603406,0.0331678879889708,0.1161667301611033
2v5VIWMjZxeiG52KckiXxS,Ikaw Lamang,Silent Sanctuary,0.07725858605364722,opm rock,0.394,0.623,0.8266537436394475,0.0384,0.573,0.0,0.0937,0.316,0.4198689558149229,0.1699256530382264,0.0439021568532781,0.0599743562356836,0.039378735885688,0.0325330402756187,0.6542860577115049
